month,blockchain,token,ref_code,dr_usd,source
2026-02-01,ethereum,sUSDC,194,0.2841377422374228,susds_susdc
2026-02-01,ethereum,sUSDC,195,1671.2194229595505,susds_susdc
2026-02-01,ethereum,sUSDC,204,3.294989792533231e-05,susds_susdc
2026-02-01,ethereum,sUSDC,1017,28.06975861195616,susds_susdc
2026-02-01,ethereum,sUSDS,0,684.990128280433,susds_susdc
2026-02-01,ethereum,sUSDS,1,61175.08533243993,susds_susdc
2026-02-01,ethereum,sUSDS,99,1056291.4045558833,susds_susdc
2026-02-01,ethereum,sUSDS,128,472521.86890250107,susds_susdc
2026-02-01,ethereum,sUSDS,183,13278.929767896734,susds_susdc
2026-02-01,ethereum,sUSDS,186,0.0155381176779009,susds_susdc
2026-02-01,ethereum,sUSDS,303,0.0016550052580214,susds_susdc
2026-02-01,ethereum,sUSDS,1001,747.4718750714136,susds_susdc
2026-02-01,ethereum,sUSDS,1002,2968.7846636502154,susds_susdc
2026-02-01,ethereum,sUSDS,1003,63275.99650204248,susds_susdc
2026-02-01,ethereum,sUSDS,1004,1098.679455469038,susds_susdc
2026-02-01,ethereum,sUSDS,1007,8119.972825344363,susds_susdc
2026-02-01,ethereum,sUSDS,1015,1.203471899705702e-05,susds_susdc
2026-02-01,ethereum,sUSDS,1017,0.0010600913681166,susds_susdc
2026-02-01,ethereum,sUSDS,2001,0.0001080295529247,susds_susdc
2026-02-01,ethereum,sUSDS,13425,0.0001513350071333,susds_susdc
2026-02-01,ethereum,spETH,-999999,0.0,sp
2026-02-01,ethereum,spETH,128,0.0,sp
2026-02-01,ethereum,spETH,186,0.0,sp
2026-02-01,ethereum,spETH,190,0.0,sp
2026-02-01,ethereum,spETH,205,0.0,sp
2026-02-01,ethereum,spETH,1017,0.0,sp
2026-02-01,ethereum,spPYUSD,128,28.82185642072108,sp
2026-02-01,ethereum,spPYUSD,132,0.0001562807097113,sp
2026-02-01,ethereum,spUSDC,128,30187.540328493,sp
2026-02-01,ethereum,spUSDC,131,9.527775312520255,sp
2026-02-01,ethereum,spUSDC,186,37.41974152657075,sp
2026-02-01,ethereum,spUSDC,190,386.8984076023807,sp
2026-02-01,ethereum,spUSDC,198,0.0148315064561577,sp
2026-02-01,ethereum,spUSDC,200,0.5933760123583132,sp
2026-02-01,ethereum,spUSDC,202,0.4735964162969695,sp
2026-02-01,ethereum,spUSDC,205,0.0088971544934479,sp
2026-02-01,ethereum,spUSDC,1017,0.0795510411188638,sp
2026-02-01,ethereum,spUSDT,128,36355.43210240577,sp
2026-02-01,ethereum,spUSDT,130,263.830960323499,sp
2026-02-01,ethereum,spUSDT,186,191.96672044661972,sp
2026-02-01,ethereum,spUSDT,190,62.35919818066032,sp
2026-02-01,ethereum,spUSDT,191,5514.674890687888,sp
2026-02-01,ethereum,spUSDT,198,0.0021032432755914,sp
2026-02-01,ethereum,spUSDT,202,30.03227596138699,sp
2026-02-01,ethereum,stUSDS,-999999,2940.973591114515,stusds
2026-02-01,ethereum,stUSDS,0,0.0044341838491031,stusds
2026-02-01,ethereum,stUSDS,1,3037.922469958643,stusds
2026-02-01,ethereum,stUSDS,197,6314.14970695117,stusds
2026-02-01,optimism,sUSDC,127,5020.578057176517,susds_susdc
2026-02-01,optimism,sUSDC,128,9932.38930466478,susds_susdc
2026-02-01,optimism,sUSDC,194,0.0736659616932765,susds_susdc
2026-02-01,optimism,sUSDC,204,0.2164283262791862,susds_susdc
2026-02-01,optimism,sUSDC,1017,0.8367562146996579,susds_susdc
2026-02-01,optimism,sUSDS,1,111.45138179046732,psm3
2026-02-01,optimism,sUSDS,99,62011.396440588855,psm3
2026-02-01,optimism,sUSDS,128,751.7020346291658,psm3
2026-02-01,optimism,sUSDS,10000,0.0009193524143101,psm3
2026-02-01,optimism,sUSDS,10001,14954.094212344093,psm3
2026-02-01,unichain,sUSDC,0,2.019178263667205e-09,susds_susdc
2026-02-01,unichain,sUSDC,127,8.79872626260789,susds_susdc
2026-02-01,unichain,sUSDC,128,589.031392412567,susds_susdc
2026-02-01,unichain,sUSDC,1017,0.0003524618882213,susds_susdc
2026-02-01,unichain,sUSDS,1,0.5117144341828734,psm3
2026-02-01,unichain,sUSDS,99,38853.44302911625,psm3
2026-02-01,unichain,sUSDS,128,3.152499312462072,psm3
2026-02-01,unichain,sUSDS,10000,0.0002403919132907,psm3
2026-02-01,unichain,sUSDS,10001,597.830471138973,psm3
2026-03-01,arbitrum,sUSDC,0,1.3526887505251928e-05,susds_susdc
2026-03-01,arbitrum,sUSDC,127,948.8802550831276,susds_susdc
2026-03-01,arbitrum,sUSDC,128,54221.2335024298,susds_susdc
2026-03-01,arbitrum,sUSDC,182,7.997001696657625e-06,susds_susdc
2026-03-01,arbitrum,sUSDC,190,0.0034655100818025,susds_susdc
2026-03-01,arbitrum,sUSDC,194,4.301644121339719,susds_susdc
2026-03-01,arbitrum,sUSDC,196,0.2541009830215702,susds_susdc
2026-03-01,arbitrum,sUSDC,200,0.1388998902223283,susds_susdc
2026-03-01,arbitrum,sUSDC,204,33.82187346394349,susds_susdc
2026-03-01,arbitrum,sUSDC,555,0.0042694001465769,susds_susdc
2026-03-01,arbitrum,sUSDC,1004,0.0045722597467752,susds_susdc
2026-03-01,arbitrum,sUSDC,1017,332.1703807671547,susds_susdc
2026-03-01,arbitrum,sUSDS,1,1959.363523035625,psm3
2026-03-01,arbitrum,sUSDS,2,6.719307741255529e-15,psm3
2026-03-01,arbitrum,sUSDS,99,91834.41656525388,psm3
2026-03-01,arbitrum,sUSDS,128,1333.437929788494,psm3
2026-03-01,arbitrum,sUSDS,171,0.0002804019921791,psm3
2026-03-01,arbitrum,sUSDS,3333,0.0034108296152234,psm3
2026-03-01,arbitrum,sUSDS,10000,321.22715014783773,psm3
2026-03-01,arbitrum,sUSDS,10001,55540.81298543247,psm3
2026-03-01,avalanche_c,spUSDC,128,16500.988172386868,sp
2026-03-01,avalanche_c,spUSDC,131,777.7577267362938,sp
2026-03-01,avalanche_c,spUSDC,190,3423.0163305357364,sp
2026-03-01,avalanche_c,spUSDC,191,29.000795384854925,sp
2026-03-01,avalanche_c,spUSDC,198,1.5784691744575757e-05,sp
2026-03-01,avalanche_c,spUSDC,202,1.0488029400454395,sp
2026-03-01,base,sUSDC,0,0.0661746751469737,susds_susdc
2026-03-01,base,sUSDC,127,315.7494388589351,susds_susdc
2026-03-01,base,sUSDC,128,3938.660186026812,susds_susdc
2026-03-01,base,sUSDC,129,0.3929064571935467,susds_susdc
2026-03-01,base,sUSDC,182,0.0243327909120548,susds_susdc
2026-03-01,base,sUSDC,200,0.0002044356928445,susds_susdc
2026-03-01,base,sUSDC,204,0.3931131599966601,susds_susdc
2026-03-01,base,sUSDC,1004,0.0088894013331825,susds_susdc
2026-03-01,base,sUSDC,1017,5.829999062197632,susds_susdc
2026-03-01,base,sUSDS,1,543.7894165299768,psm3
2026-03-01,base,sUSDS,2,7.382051961828585e-18,psm3
2026-03-01,base,sUSDS,99,86470.95322788513,psm3
2026-03-01,base,sUSDS,128,1520.570679605175,psm3
2026-03-01,base,sUSDS,129,0.5123431150708773,psm3
2026-03-01,base,sUSDS,170,1.376486733751346e-05,psm3
2026-03-01,base,sUSDS,171,0.0018502217561351,psm3
2026-03-01,base,sUSDS,204,0.00011968856349788112,psm3
2026-03-01,base,sUSDS,205,3.05251760292138e-05,psm3
2026-03-01,base,sUSDS,1015,6.471434752512585e-05,psm3
2026-03-01,base,sUSDS,1017,0.0136764409355986,psm3
2026-03-01,base,sUSDS,3333,0.4808835679924798,psm3
2026-03-01,base,sUSDS,9998,0.0009192013180995527,psm3
2026-03-01,base,sUSDS,10000,840.4521665764498,psm3
2026-03-01,base,sUSDS,10001,4261.125244868208,psm3
2026-03-01,ethereum,USDS,4001,29061.485806168872,usds_ref4001
2026-03-01,ethereum,USDS,9001,19582.446234383584,usds_aave
2026-03-01,ethereum,USDS-CLE,-999999,1631.1025462245536,farms
2026-03-01,ethereum,USDS-CLE,0,324.5719582459788,farms
2026-03-01,ethereum,USDS-CLE,1,6259.944050521854,farms
2026-03-01,ethereum,USDS-CLE,128,3409.087513838566,farms
2026-03-01,ethereum,USDS-CLE,1001,44.251813993392815,farms
2026-03-01,ethereum,USDS-CLE,1002,0.8823900578933899,farms
2026-03-01,ethereum,USDS-SKY,-999999,4471.4099774483575,farms
2026-03-01,ethereum,USDS-SKY,0,4.305060941002722,farms
2026-03-01,ethereum,USDS-SKY,1,2741.3226850997657,farms
2026-03-01,ethereum,USDS-SKY,128,2561.8841931601246,farms
2026-03-01,ethereum,USDS-SKY,1001,811.8272807307619,farms
2026-03-01,ethereum,USDS-SKY,1002,1.274860056953132,farms
2026-03-01,ethereum,USDS-SKY,1007,98.97080055441656,farms
2026-03-01,ethereum,USDS-SKY,1016,8.978125634163069,farms
2026-03-01,ethereum,USDS-SKY,13425,858.0099988032631,farms
2026-03-01,ethereum,USDS-SPK,-999999,351.4855199287976,farms
2026-03-01,ethereum,USDS-SPK,0,180.59640861937623,farms
2026-03-01,ethereum,USDS-SPK,1,11831.249619871358,farms
2026-03-01,ethereum,USDS-SPK,128,236624.40877949496,farms
2026-03-01,ethereum,USDS-SPK,1007,4628.610029240478,farms
2026-03-01,ethereum,sUSDC,0,34.70003843313584,susds_susdc
2026-03-01,ethereum,sUSDC,127,775.8053390413144,susds_susdc
2026-03-01,ethereum,sUSDC,128,66158.46107623457,susds_susdc
2026-03-01,ethereum,sUSDC,186,2311.077890095982,susds_susdc
2026-03-01,ethereum,sUSDC,188,3530.3218188940973,susds_susdc
2026-03-01,ethereum,sUSDC,190,42.7787820502543,susds_susdc
2026-03-01,ethereum,sUSDC,191,479.8528629040974,susds_susdc
2026-03-01,ethereum,sUSDC,192,48284.10945030168,susds_susdc
2026-03-01,ethereum,sUSDC,194,0.3155624076444226,susds_susdc
2026-03-01,ethereum,sUSDC,195,7613.53703214974,susds_susdc
2026-03-01,ethereum,sUSDC,204,0.000495659619708,susds_susdc
2026-03-01,ethereum,sUSDC,216,216.60757545032504,susds_susdc
2026-03-01,ethereum,sUSDC,1017,31.174178199055262,susds_susdc
2026-03-01,ethereum,sUSDS,0,2815.771925170584,susds_susdc
2026-03-01,ethereum,sUSDS,1,90456.89081383211,susds_susdc
2026-03-01,ethereum,sUSDS,99,1189715.114849044,susds_susdc
2026-03-01,ethereum,sUSDS,128,760004.7389457234,susds_susdc
2026-03-01,ethereum,sUSDS,183,11113.764428103525,susds_susdc
2026-03-01,ethereum,sUSDS,186,0.0001306222871646,susds_susdc
2026-03-01,ethereum,sUSDS,188,0.0001783336919518,susds_susdc
2026-03-01,ethereum,sUSDS,303,0.0018380431961377,susds_susdc
2026-03-01,ethereum,sUSDS,1001,795.1737336840521,susds_susdc
2026-03-01,ethereum,sUSDS,1002,29193.370606192297,susds_susdc
2026-03-01,ethereum,sUSDS,1003,58520.44249491368,susds_susdc
2026-03-01,ethereum,sUSDS,1004,1201.7933092228436,susds_susdc
2026-03-01,ethereum,sUSDS,1007,11131.847598719756,susds_susdc
2026-03-01,ethereum,sUSDS,1015,1.3365717880808872e-05,susds_susdc
2026-03-01,ethereum,sUSDS,2001,0.0016246835496007,susds_susdc
2026-03-01,ethereum,sUSDS,2002,174574.27559348385,susds_susdc
2026-03-01,ethereum,sUSDS,2005,17144.96836066166,susds_susdc
2026-03-01,ethereum,sUSDS,13425,0.0001680721428833,susds_susdc
2026-03-01,ethereum,spETH,-999999,0.0,sp
2026-03-01,ethereum,spETH,128,0.0,sp
2026-03-01,ethereum,spETH,186,0.0,sp
2026-03-01,ethereum,spETH,202,0.0,sp
2026-03-01,ethereum,spETH,205,0.0,sp
2026-03-01,ethereum,spETH,1017,0.0,sp
2026-03-01,ethereum,spPYUSD,128,66.14825288914626,sp
2026-03-01,ethereum,spPYUSD,132,0.0119981988758253,sp
2026-03-01,ethereum,spUSDC,128,59593.74533924208,sp
2026-03-01,ethereum,spUSDC,131,3536.735780258597,sp
2026-03-01,ethereum,spUSDC,186,70.26378952665561,sp
2026-03-01,ethereum,spUSDC,190,620.2687614223433,sp
2026-03-01,ethereum,spUSDC,198,0.0168728876213139,sp
2026-03-01,ethereum,spUSDC,200,5.259007041776051,sp
2026-03-01,ethereum,spUSDC,202,0.1783631146134853,sp
2026-03-01,ethereum,spUSDC,204,3.080614387616751,sp
2026-03-01,ethereum,spUSDC,205,0.1975914559891904,sp
2026-03-01,ethereum,spUSDC,1017,0.072217160045219,sp
2026-03-01,ethereum,spUSDT,128,58753.237470020336,sp
2026-03-01,ethereum,spUSDT,130,6315.989212986158,sp
2026-03-01,ethereum,spUSDT,186,197.63486241321883,sp
2026-03-01,ethereum,spUSDT,188,5889.436200565305,sp
2026-03-01,ethereum,spUSDT,190,152.37783182950014,sp
2026-03-01,ethereum,spUSDT,191,8197.761337770486,sp
2026-03-01,ethereum,spUSDT,198,0.0022106769193196,sp
2026-03-01,ethereum,spUSDT,200,0.4806163654193227,sp
2026-03-01,ethereum,spUSDT,202,42.34435514159792,sp
2026-03-01,ethereum,stUSDS,-999999,8379.943235092931,stusds
2026-03-01,ethereum,stUSDS,0,0.0049371990973134,stusds
2026-03-01,ethereum,stUSDS,1,2945.7939443625096,stusds
2026-03-01,ethereum,stUSDS,197,5576.068892074833,stusds
2026-03-01,optimism,sUSDC,127,3364.4620884360165,susds_susdc
2026-03-01,optimism,sUSDC,128,5244.774839608021,susds_susdc
2026-03-01,optimism,sUSDC,194,0.0818131658621678,susds_susdc
2026-03-01,optimism,sUSDC,204,0.3000508390542945,susds_susdc
2026-03-01,optimism,sUSDC,1017,0.3024628999487657,susds_susdc
2026-03-01,optimism,sUSDS,1,149.26474075168844,psm3
2026-03-01,optimism,sUSDS,99,76513.30019113686,psm3
2026-03-01,optimism,sUSDS,128,1163.681744058268,psm3
2026-03-01,optimism,sUSDS,10000,0.0011765079170182,psm3
2026-03-01,optimism,sUSDS,10001,8609.921254949053,psm3
2026-03-01,unichain,sUSDC,0,3.2232703474691245e-10,susds_susdc
2026-03-01,unichain,sUSDC,127,5.6232621060020005,susds_susdc
2026-03-01,unichain,sUSDC,128,263.56531018039897,susds_susdc
2026-03-01,unichain,sUSDC,1017,0.0003914429711949,susds_susdc
2026-03-01,unichain,sUSDS,1,0.5682695572591384,psm3
2026-03-01,unichain,sUSDS,99,43545.45043797236,psm3
2026-03-01,unichain,sUSDS,128,3.312281965009497,psm3
2026-03-01,unichain,sUSDS,10000,0.0003122184026318,psm3
2026-03-01,unichain,sUSDS,10001,269.1889637295731,psm3
2026-04-01,arbitrum,sUSDC,0,0.0016670788740985,susds_susdc
2026-04-01,arbitrum,sUSDC,127,905.7358255231194,susds_susdc
2026-04-01,arbitrum,sUSDC,128,50245.67858479967,susds_susdc
2026-04-01,arbitrum,sUSDC,182,7.762903554746092e-06,susds_susdc
2026-04-01,arbitrum,sUSDC,190,0.0033640633769375,susds_susdc
2026-04-01,arbitrum,sUSDC,194,3.968526169656138,susds_susdc
2026-04-01,arbitrum,sUSDC,195,0.7038418053265579,susds_susdc
2026-04-01,arbitrum,sUSDC,196,0.2461022382650115,susds_susdc
2026-04-01,arbitrum,sUSDC,204,72.9663414857985,susds_susdc
2026-04-01,arbitrum,sUSDC,555,0.0041444209757199,susds_susdc
2026-04-01,arbitrum,sUSDC,1004,0.0044384148944596,susds_susdc
2026-04-01,arbitrum,sUSDC,1017,190.36159592043356,susds_susdc
2026-04-01,arbitrum,sUSDS,1,2150.99367545251,psm3
2026-04-01,arbitrum,sUSDS,2,6.522611839858584e-15,psm3
2026-04-01,arbitrum,sUSDS,99,89114.0284468789,psm3
2026-04-01,arbitrum,sUSDS,128,2686.93739117682,psm3
2026-04-01,arbitrum,sUSDS,171,0.0002721937176473,psm3
2026-04-01,arbitrum,sUSDS,200,0.0013388146027079,psm3
2026-04-01,arbitrum,sUSDS,1004,2.702851501048264e-22,psm3
2026-04-01,arbitrum,sUSDS,3000,0.0001041748008837,psm3
2026-04-01,arbitrum,sUSDS,3333,0.0034282560335455,psm3
2026-04-01,arbitrum,sUSDS,10000,1197.6780005601413,psm3
2026-04-01,arbitrum,sUSDS,10001,51419.67443968339,psm3
2026-04-01,avalanche_c,spUSDC,128,6525.998724155748,sp
2026-04-01,avalanche_c,spUSDC,131,21.66213462411273,sp
2026-04-01,avalanche_c,spUSDC,190,2040.4489983315143,sp
2026-04-01,avalanche_c,spUSDC,191,28.198307669192516,sp
2026-04-01,avalanche_c,spUSDC,198,1.5347909889028614e-05,sp
2026-04-01,base,sUSDC,0,0.1098198323911879,susds_susdc
2026-04-01,base,sUSDC,127,279.8496148676537,susds_susdc
2026-04-01,base,sUSDC,128,5116.213292198278,susds_susdc
2026-04-01,base,sUSDC,129,0.213290069311691,susds_susdc
2026-04-01,base,sUSDC,182,0.0236204913082652,susds_susdc
2026-04-01,base,sUSDC,200,8.723909687969351e-05,susds_susdc
2026-04-01,base,sUSDC,204,0.3996662208642009,susds_susdc
2026-04-01,base,sUSDC,1004,0.0086291797634317,susds_susdc
2026-04-01,base,sUSDC,1017,2.8859070678916576,susds_susdc
2026-04-01,base,sUSDS,1,451.3867397813686,psm3
2026-04-01,base,sUSDS,2,7.165955390474755e-18,psm3
2026-04-01,base,sUSDS,99,82505.98966945177,psm3
2026-04-01,base,sUSDS,128,2168.7537272669097,psm3
2026-04-01,base,sUSDS,129,0.6810838407467346,psm3
2026-04-01,base,sUSDS,170,1.3361925086204767e-05,psm3
2026-04-01,base,sUSDS,171,0.0017960597724736003,psm3
2026-04-01,base,sUSDS,200,1.0027319179082705e-08,psm3
2026-04-01,base,sUSDS,204,0.0144310812878126,psm3
2026-04-01,base,sUSDS,1004,1.97450216768098e-22,psm3
2026-04-01,base,sUSDS,1015,6.281994896360236e-05,psm3
2026-04-01,base,sUSDS,1017,0.0132760872114866,psm3
2026-04-01,base,sUSDS,3333,0.48457409314536787,psm3
2026-04-01,base,sUSDS,9998,0.0006914550557539465,psm3
2026-04-01,base,sUSDS,10000,372.58160586930074,psm3
2026-04-01,base,sUSDS,10001,5399.703927166554,psm3
2026-04-01,ethereum,USDS,4001,23261.2716647824,usds_ref4001
2026-04-01,ethereum,USDS,9001,15967.75678579985,usds_aave
2026-04-01,ethereum,USDS-CLE,-999999,1235.5299872811368,farms
2026-04-01,ethereum,USDS-CLE,0,1121.4381124454742,farms
2026-04-01,ethereum,USDS-CLE,1,5552.854341944114,farms
2026-04-01,ethereum,USDS-CLE,128,2642.932151576144,farms
2026-04-01,ethereum,USDS-CLE,1001,42.280513458804656,farms
2026-04-01,ethereum,USDS-CLE,1002,0.6150273113556131,farms
2026-04-01,ethereum,USDS-SKY,-999999,3634.382100657698,farms
2026-04-01,ethereum,USDS-SKY,0,0.210514239737068,farms
2026-04-01,ethereum,USDS-SKY,1,1747.6126255577624,farms
2026-04-01,ethereum,USDS-SKY,128,1853.8637651654724,farms
2026-04-01,ethereum,USDS-SKY,1001,624.4763085352918,farms
2026-04-01,ethereum,USDS-SKY,1002,1.233092660265811,farms
2026-04-01,ethereum,USDS-SKY,1007,2.736057282538434,farms
2026-04-01,ethereum,USDS-SKY,1016,0.1477356033786593,farms
2026-04-01,ethereum,USDS-SKY,13425,641.1623492109941,farms
2026-04-01,ethereum,USDS-SPK,-999999,397.73319432184826,farms
2026-04-01,ethereum,USDS-SPK,0,179.82666709926744,farms
2026-04-01,ethereum,USDS-SPK,1,11558.71954463901,farms
2026-04-01,ethereum,USDS-SPK,128,299366.4901370534,farms
2026-04-01,ethereum,USDS-SPK,1007,5225.033275171423,farms
2026-04-01,ethereum,USDS-SPK,1016,0.4422224278365224,farms
2026-04-01,ethereum,sUSDC,0,29.68849686788477,susds_susdc
2026-04-01,ethereum,sUSDC,127,383.7801264585944,susds_susdc
2026-04-01,ethereum,sUSDC,128,32607.49986068081,susds_susdc
2026-04-01,ethereum,sUSDC,186,1372.0100777453858,susds_susdc
2026-04-01,ethereum,sUSDC,188,6054.86960059482,susds_susdc
2026-04-01,ethereum,sUSDC,190,25.01341857950006,susds_susdc
2026-04-01,ethereum,sUSDC,191,2295.743077639676,susds_susdc
2026-04-01,ethereum,sUSDC,192,37688.16905791436,susds_susdc
2026-04-01,ethereum,sUSDC,194,0.3063248738675366,susds_susdc
2026-04-01,ethereum,sUSDC,195,4967.6198299586895,susds_susdc
2026-04-01,ethereum,sUSDC,204,0.0004399826253832,susds_susdc
2026-04-01,ethereum,sUSDC,216,377.4494563617,susds_susdc
2026-04-01,ethereum,sUSDC,1017,21.135918991219707,susds_susdc
2026-04-01,ethereum,sUSDS,0,9239.057083180563,susds_susdc
2026-04-01,ethereum,sUSDS,1,88607.65340233149,susds_susdc
2026-04-01,ethereum,sUSDS,99,1207233.703564402,susds_susdc
2026-04-01,ethereum,sUSDS,128,786852.9375424085,susds_susdc
2026-04-01,ethereum,sUSDS,183,9912.9679248368,susds_susdc
2026-04-01,ethereum,sUSDS,186,0.0001267985497343,susds_susdc
2026-04-01,ethereum,sUSDS,188,0.0002315347902705,susds_susdc
2026-04-01,ethereum,sUSDS,190,7.619523117508173,susds_susdc
2026-04-01,ethereum,sUSDS,204,0.0005027874238897,susds_susdc
2026-04-01,ethereum,sUSDS,219,14.263484409268685,susds_susdc
2026-04-01,ethereum,sUSDS,303,0.0017842377183736,susds_susdc
2026-04-01,ethereum,sUSDS,1001,763.0786765492209,susds_susdc
2026-04-01,ethereum,sUSDS,1002,28944.498418091065,susds_susdc
2026-04-01,ethereum,sUSDS,1003,40385.98777047364,susds_susdc
2026-04-01,ethereum,sUSDS,1004,1746.8081306368847,susds_susdc
2026-04-01,ethereum,sUSDS,1007,8884.395859643158,susds_susdc
2026-04-01,ethereum,sUSDS,1015,1.297446002694111e-05,susds_susdc
2026-04-01,ethereum,sUSDS,2000,2.2340667242077928e-06,susds_susdc
2026-04-01,ethereum,sUSDS,2001,82.24301693728246,susds_susdc
2026-04-01,ethereum,sUSDS,2002,116737.37465030182,susds_susdc
2026-04-01,ethereum,sUSDS,2003,2.2460466125637227e-15,susds_susdc
2026-04-01,ethereum,sUSDS,2005,8259.87631199609,susds_susdc
2026-04-01,ethereum,sUSDS,2222,10.677765476597324,susds_susdc
2026-04-01,ethereum,sUSDS,3000,2.069268572526597e-06,susds_susdc
2026-04-01,ethereum,sUSDS,4011,0.0010422326618665,susds_susdc
2026-04-01,ethereum,sUSDS,13425,0.0001631521268763,susds_susdc
2026-04-01,ethereum,spETH,-999999,0.0,sp
2026-04-01,ethereum,spETH,128,0.0,sp
2026-04-01,ethereum,spETH,186,0.0,sp
2026-04-01,ethereum,spETH,190,0.0,sp
2026-04-01,ethereum,spETH,202,0.0,sp
2026-04-01,ethereum,spETH,204,0.0,sp
2026-04-01,ethereum,spETH,205,0.0,sp
2026-04-01,ethereum,spETH,1017,0.0,sp
2026-04-01,ethereum,spPYUSD,128,156.43827860146808,sp
2026-04-01,ethereum,spPYUSD,132,0.0081024718028665,sp
2026-04-01,ethereum,spUSDC,0,4.772900470832357e-07,sp
2026-04-01,ethereum,spUSDC,128,64065.15803967868,sp
2026-04-01,ethereum,spUSDC,131,4652.668383039989,sp
2026-04-01,ethereum,spUSDC,186,325.9814220217969,sp
2026-04-01,ethereum,spUSDC,190,720.384218185125,sp
2026-04-01,ethereum,spUSDC,198,0.016429891932959,sp
2026-04-01,ethereum,spUSDC,200,32.09050511442707,sp
2026-04-01,ethereum,spUSDC,202,0.1737910058927882,sp
2026-04-01,ethereum,spUSDC,204,4.560663661147945,sp
2026-04-01,ethereum,spUSDC,205,0.2057577664733536,sp
2026-04-01,ethereum,spUSDC,1017,0.0464197016558509,sp
2026-04-01,ethereum,spUSDT,128,116887.7372186133,sp
2026-04-01,ethereum,spUSDT,130,4736.493484507669,sp
2026-04-01,ethereum,spUSDT,186,517.1053600318808,sp
2026-04-01,ethereum,spUSDT,188,12300.613915914826,sp
2026-04-01,ethereum,spUSDT,190,135.17377143079602,sp
2026-04-01,ethereum,spUSDT,191,11307.88327657582,sp
2026-04-01,ethereum,spUSDT,198,0.002144989130188,sp
2026-04-01,ethereum,spUSDT,200,0.5034409367035659,sp
2026-04-01,ethereum,spUSDT,202,40.040278970950425,sp
2026-04-01,ethereum,stUSDS,-999999,3403.7477577220566,stusds
2026-04-01,ethereum,stUSDS,0,0.0048016621053133,stusds
2026-04-01,ethereum,stUSDS,1,3010.982579412556,stusds
2026-04-01,ethereum,stUSDS,197,8508.930721916859,stusds
2026-04-01,optimism,sUSDC,0,0.0002117189318191,susds_susdc
2026-04-01,optimism,sUSDC,127,2039.4141906634588,susds_susdc
2026-04-01,optimism,sUSDC,128,3963.0377022232674,susds_susdc
2026-04-01,optimism,sUSDC,194,0.0227602669347408,susds_susdc
2026-04-01,optimism,sUSDC,204,0.2118209515979865,susds_susdc
2026-04-01,optimism,sUSDC,1017,0.1179796663062904,susds_susdc
2026-04-01,optimism,sUSDS,1,138.6032200449473,psm3
2026-04-01,optimism,sUSDS,99,76625.28551663243,psm3
2026-04-01,optimism,sUSDS,128,1139.208320476198,psm3
2026-04-01,optimism,sUSDS,129,0.000147544746349,psm3
2026-04-01,optimism,sUSDS,200,5.693730948602071e-09,psm3
2026-04-01,optimism,sUSDS,3000,3.636000504719554e-05,psm3
2026-04-01,optimism,sUSDS,10000,0.0005647357924732,psm3
2026-04-01,optimism,sUSDS,10001,6002.804665490636,psm3
2026-04-01,unichain,sUSDC,0,0.0020247839941735,susds_susdc
2026-04-01,unichain,sUSDC,127,4.577506949893209,susds_susdc
2026-04-01,unichain,sUSDC,128,141.2425146599787,susds_susdc
2026-04-01,unichain,sUSDC,200,5.377412562568621e-09,susds_susdc
2026-04-01,unichain,sUSDC,1017,0.0003799841675461,susds_susdc
2026-04-01,unichain,sUSDS,1,0.55159729300586,psm3
2026-04-01,unichain,sUSDS,99,42386.33202225146,psm3
2026-04-01,unichain,sUSDS,128,3.103988081038786,psm3
2026-04-01,unichain,sUSDS,200,2.846859252936129e-09,psm3
2026-04-01,unichain,sUSDS,10000,0.0003362711107864,psm3
2026-04-01,unichain,sUSDS,10001,145.8224263832931,psm3
2026-05-01,arbitrum,sUSDC,0,0.0027582104523308,susds_susdc
2026-05-01,arbitrum,sUSDC,127,743.4304349581357,susds_susdc
2026-05-01,arbitrum,sUSDC,128,51283.74899821933,susds_susdc
2026-05-01,arbitrum,sUSDC,182,8.045885563588812e-06,susds_susdc
2026-05-01,arbitrum,sUSDC,190,0.0034866939629761,susds_susdc
2026-05-01,arbitrum,sUSDC,194,4.062230649721107,susds_susdc
2026-05-01,arbitrum,sUSDC,195,1.8777629729865384,susds_susdc
2026-05-01,arbitrum,sUSDC,196,0.2545845933201827,susds_susdc
2026-05-01,arbitrum,sUSDC,204,75.62726019127852,susds_susdc
2026-05-01,arbitrum,sUSDC,555,0.0042954980263271,susds_susdc
2026-05-01,arbitrum,sUSDC,1004,0.0046002089389243,susds_susdc
2026-05-01,arbitrum,sUSDC,1017,0.2319006892943015,susds_susdc
2026-05-01,arbitrum,sUSDS,1,2524.2344706520835,psm3
2026-05-01,arbitrum,sUSDS,2,6.760381353331373e-15,psm3
2026-05-01,arbitrum,sUSDS,99,93529.32404212531,psm3
2026-05-01,arbitrum,sUSDS,128,2729.122668054616,psm3
2026-05-01,arbitrum,sUSDS,171,0.0002821160262875,psm3
2026-05-01,arbitrum,sUSDS,1004,3.2970138053925414e-19,psm3
2026-05-01,arbitrum,sUSDS,3000,0.0009374372942223,psm3
2026-05-01,arbitrum,sUSDS,3333,0.0040368938739982,psm3
2026-05-01,arbitrum,sUSDS,10000,1020.2903751763484,psm3
2026-05-01,arbitrum,sUSDS,10001,52109.248320931525,psm3
